0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.37702322006225586,0.5285910367965698,-0.12211405485868454,0.9999299049377441,0.3769872784614563,0.5140079259872437,-0.17352543771266937,0.9999388456344604,0.3806740641593933,0.5127568244934082,-0.17350897192955017,0.9999319314956665,0.3848131597042084,0.511340856552124,-0.1735873967409134,0.999957799911499,0.37388405203819275,0.514099657535553,-0.10772524029016495,0.9999281167984009,0.37504786252975464,0.513054609298706,-0.10777226835489273,0.9999208450317383,0.37683966755867004,0.5117173194885254,-0.1077411100268364,0.9999467134475708,0.42149657011032104,0.5059986114501953,-0.2888798415660858,0.999925971031189,0.4115777015686035,0.5065382719039917,0.00041591041372157633,0.9999392032623291,0.4057263433933258,0.5390971899032593,-0.1589980572462082,0.9999737739562988,0.40117889642715454,0.5391038060188293,-0.07461848109960556,0.9999338388442993,0.520587682723999,0.574169397354126,-0.4203409254550934,0.9999814033508301,0.5055148005485535,0.556647002696991,0.22024081647396088,0.9996805191040039,0.5320301651954651,0.7022106647491455,-0.40879160165786743,0.9941755533218384,0.4616205096244812,0.6455149054527283,0.4407769441604614,0.16185374557971954,0.34092170000076294,0.7549590468406677,-0.24330614507198334,0.9923508763313293,0.3457779288291931,0.6842610239982605,0.5036211609840393,0.15566349029541016,0.3084495961666107,0.7827309966087341,-0.2773590087890625,0.9853103160858154,0.32328346371650696,0.6869103908538818,0.5217193365097046,0.16870325803756714,0.28488054871559143,0.7642471194267273,-0.26074689626693726,0.9847649335861206,0.30615827441215515,0.6928600072860718,0.4724799692630768,0.1642492562532425,0.29585474729537964,0.7551431655883789,-0.2289983183145523,0.9770241379737854,0.3152579963207245,0.6916546821594238,0.4818347990512848,0.17489808797836304,0.5879133939743042,0.7737573385238647,-0.17822633683681488,0.999839186668396,0.5558682084083557,0.7331308722496033,0.1783902794122696,0.9992812275886536,0.2512510120868683,0.7696236371994019,-0.25175055861473083,0.9737343192100525,0.27477070689201355,0.7076181769371033,0.20021973550319672,0.4673166275024414,0.35364872217178345,0.9210355281829834,-0.07900673151016235,0.9614652991294861,0.3200020492076874,0.8607136011123657,0.2927955985069275,0.4364824593067169,0.3990064859390259,0.9535112380981445,-0.051996972411870956,0.9484629034996033,0.3762034773826599,0.8920251727104187,0.3002221882343292,0.5341118574142456,0.2711663842201233,0.9848647117614746,-0.006015542428940535,0.9560229182243347,0.24337074160575867,0.9252126216888428,0.3064751923084259,0.5893096923828125
0.3770730197429657,0.5277939438819885,-0.0784883201122284,0.9999104142189026,0.37776052951812744,0.5130985379219055,-0.12338443100452423,0.9999183416366577,0.3815311789512634,0.5118874311447144,-0.12336515635251999,0.9999094605445862,0.3858129382133484,0.5104983448982239,-0.12339377403259277,0.9999433755874634,0.37460875511169434,0.5131604075431824,-0.06074478477239609,0.9999021291732788,0.37580594420433044,0.5121131539344788,-0.06076814979314804,0.9998903274536133,0.3776542544364929,0.5108429789543152,-0.06078818812966347,0.99992436170578,0.4219457507133484,0.5054255723953247,-0.23353448510169983,0.9999005198478699,0.41252443194389343,0.5060283541679382,0.040955107659101486,0.9999105930328369,0.40573611855506897,0.5380663871765137,-0.11479183286428452,0.999964714050293,0.40119385719299316,0.5383240580558777,-0.034925736486911774,0.999904990196228,0.5259678959846497,0.5693272352218628,-0.3878922164440155,0.9999808073043823,0.5012063980102539,0.5565832257270813,0.24882277846336365,0.9996353983879089,0.5515173077583313,0.6993228793144226,-0.4057745933532715,0.9940528869628906,0.46493250131607056,0.645178496837616,0.4654708206653595,0.154829740524292,0.3578815162181854,0.7492336630821228,-0.2516472041606903,0.9919722080230713,0.3708239495754242,0.6775238513946533,0.5048871636390686,0.15066899359226227,0.31858471035957336,0.7789987921714783,-0.2804521918296814,0.9844990372657776,0.333540141582489,0.6839737296104431,0.5216149091720581,0.16404780745506287,0.29711270332336426,0.7599816918373108,-0.2682483196258545,0.983998715877533,0.31969308853149414,0.6890977621078491,0.4747028052806854,0.15956957638263702,0.3075980544090271,0.7507853507995605,-0.23758545517921448,0.9757432341575623,0.33416202664375305,0.6869009137153625,0.4840056896209717,0.16947779059410095,0.5870344042778015,0.7695189118385315,-0.18547455966472626,0.9998276233673096,0.5480969548225403,0.7323859930038452,0.18555723130702972,0.9992420673370361,0.2511889636516571,0.7710108160972595,-0.252655565738678,0.9719730019569397,0.2744382917881012,0.711868941783905,0.19915084540843964,0.46087488532066345,0.3543175458908081,0.9219651222229004,-0.08819141983985901,0.9599937796592712,0.3200188875198364,0.8672823309898376,0.30083003640174866,0.4317035973072052,0.3998967707157135,0.9559301733970642,-0.06311888992786407,0.9466740489006042,0.3716508448123932,0.8920295834541321,0.3085709810256958,0.5270984768867493,0.22629044950008392,0.9649730920791626,-0.02862420491874218,0.955336332321167,0.24226750433444977,0.9266475439071655,0.3142864406108856,0.5816129446029663
0.37707123160362244,0.5276073217391968,-0.07880205661058426,0.9999001026153564,0.3781847655773163,0.5129705667495728,-0.12271230667829514,0.9999068379402161,0.38209453225135803,0.5117666125297546,-0.12268377840518951,0.9998960494995117,0.3865165114402771,0.5103861093521118,-0.1227315366268158,0.9999350905418396,0.3747662603855133,0.5130147933959961,-0.060916222631931305,0.9998878240585327,0.3759041428565979,0.5119566917419434,-0.06092607602477074,0.9998714327812195,0.37770548462867737,0.5107067823410034,-0.06093829125165939,0.9999113082885742,0.4222393035888672,0.5053581595420837,-0.2241426557302475,0.9998882412910461,0.4126591682434082,0.5059992074966431,0.04731713607907295,0.9998965263366699,0.40563642978668213,0.5375953316688538,-0.11090539395809174,0.9999594688415527,0.4008651375770569,0.5380070805549622,-0.03199881315231323,0.9998884201049805,0.5279286503791809,0.567194938659668,-0.3705095052719116,0.9999796152114868,0.4983808994293213,0.5558563470840454,0.25814878940582275,0.9996125102043152,0.5670186877250671,0.6982210874557495,-0.38821929693222046,0.993948757648468,0.48026248812675476,0.6476309895515442,0.4796084463596344,0.1498136967420578,0.3817475140094757,0.7441288232803345,-0.23405718803405762,0.9913743734359741,0.3838333487510681,0.6759009957313538,0.5084953308105469,0.14985209703445435,0.3424472212791443,0.7742909789085388,-0.2574925720691681,0.9831768274307251,0.3440980017185211,0.68299400806427,0.5223535299301147,0.16379901766777039,0.3205060362815857,0.7541468739509583,-0.24706360697746277,0.9827476739883423,0.3357008397579193,0.686077356338501,0.47741860151290894,0.1592879444360733,0.3297925591468811,0.7448723912239075,-0.21943196654319763,0.9739062190055847,0.34599605202674866,0.6854010224342346,0.48786136507987976,0.1683126538991928,0.584613025188446,0.7641417980194092,-0.1898248791694641,0.9998034238815308,0.5420304536819458,0.7295346260070801,0.18989570438861847,0.9991845488548279,0.2501786947250366,0.7717418670654297,-0.25116026401519775,0.9678887128829956,0.2734246551990509,0.7172731757164001,0.20289772748947144,0.4575117826461792,0.3532285988330841,0.9182105660438538,-0.07560406625270844,0.9546273350715637,0.32189807295799255,0.8689588904380798,0.3233151435852051,0.42237117886543274,0.3969345986843109,0.9510234594345093,-0.0491415373980999,0.9410481452941895,0.3716179132461548,0.8912151455879211,0.33345475792884827,0.5141353011131287,0.23027455806732178,0.9659247994422913,-0.011710360646247864,0.9514119625091553,0.2446921020746231,0.9270814657211304,0.3470386266708374,0.5674118399620056
0.3759603202342987,0.5276435613632202,-0.07424590736627579,0.9998762011528015,0.3778494596481323,0.5130326151847839,-0.11801774799823761,0.9998816251754761,0.3817828893661499,0.5118024945259094,-0.11799802631139755,0.9998677372932434,0.3862656056880951,0.5104082226753235,-0.1180424764752388,0.9999167323112488,0.37452930212020874,0.5131445527076721,-0.054992061108350754,0.9998515844345093,0.3757178783416748,0.5120987892150879,-0.05499403551220894,0.9998295307159424,0.3775569498538971,0.5108656287193298,-0.05501686409115791,0.9998841285705566,0.4220103621482849,0.5053704977035522,-0.22754254937171936,0.9998592138290405,0.41266152262687683,0.5060331225395203,0.0502406544983387,0.9998657703399658,0.40382370352745056,0.5376021265983582,-0.10934026539325714,0.9999488592147827,0.39911550283432007,0.5380499958992004,-0.02874019742012024,0.9998506903648376,0.5277708172798157,0.5662180185317993,-0.36475253105163574,0.9999778866767883,0.497335284948349,0.5554166436195374,0.25250929594039917,0.999568521976471,0.5793144702911377,0.6943882703781128,-0.3769633173942566,0.9936354160308838,0.49178171157836914,0.6518042683601379,0.4442627429962158,0.14493657648563385,0.4032995104789734,0.7398126721382141,-0.23489218950271606,0.9902650117874146,0.3924407958984375,0.6763578653335571,0.41276657581329346,0.14776268601417542,0.368428498506546,0.7672510743141174,-0.26038435101509094,0.9809634685516357,0.35467028617858887,0.6833863258361816,0.4158312976360321,0.1620829701423645,0.3472502827644348,0.7488300800323486,-0.24742724001407623,0.9805835485458374,0.3394240140914917,0.6859350800514221,0.3682418465614319,0.15760773420333862,0.35752105712890625,0.739849328994751,-0.2200184464454651,0.9707736968994141,0.3530813157558441,0.6849501132965088,0.38886138796806335,0.16589543223381042,0.5789391994476318,0.7643212676048279,-0.19465215504169464,0.9997888803482056,0.5376887917518616,0.7285395264625549,0.19465622305870056,0.999136209487915,0.24867922067642212,0.7796713709831238,-0.25785958766937256,0.9657339453697205,0.2694200277328491,0.7335618138313293,0.22223974764347076,0.45738810300827026,0.3520624041557312,0.9183082580566406,-0.06735343486070633,0.9519213438034058,0.3264998495578766,0.8723486065864563,0.3695024251937866,0.41936758160591125,0.39468491077423096,0.952158510684967,-0.03896456956863403,0.9373782873153687,0.37300753593444824,0.8911526799201965,0.38334235548973083,0.5063281655311584,0.23712611198425293,0.9693900942802429,0.006391102913767099,0.94935142993927,0.255683958530426,0.9272658824920654,0.4143109917640686,0.5617350935935974
0.37359240651130676,0.5275102853775024,-0.0758451521396637,0.9998549818992615,0.3770899176597595,0.5128904581069946,-0.11757485568523407,0.9998563528060913,0.3812444508075714,0.5116137862205505,-0.11754670739173889,0.9998389482498169,0.3858966827392578,0.5102071166038513,-0.11759206652641296,0.9998980164527893,0.37362435460090637,0.5130822062492371,-0.05538000166416168,0.9998160004615784,0.37491124868392944,0.5120506882667542,-0.055394843220710754,0.9997899532318115,0.37681877613067627,0.510836660861969,-0.05544882267713547,0.9998597502708435,0.42169734835624695,0.5053455829620361,-0.22240662574768066,0.9998248219490051,0.4123837649822235,0.5060321092605591,0.05155671760439873,0.9998349547386169,0.4003905951976776,0.5373155474662781,-0.10990749299526215,0.9999369382858276,0.3954479992389679,0.5379483699798584,-0.030169105157256126,0.9998089075088501,0.5278259515762329,0.5650861859321594,-0.3464054465293884,0.9999750852584839,0.49331536889076233,0.555067241191864,0.24394123256206512,0.9995294213294983,0.586201548576355,0.6891255974769592,-0.3540809154510498,0.9930180907249451,0.4876769185066223,0.6493637561798096,0.3923482596874237,0.1416441947221756,0.4173755645751953,0.7374164462089539,-0.23013819754123688,0.9878607988357544,0.38781455159187317,0.6801630854606628,0.3247471749782562,0.1448160856962204,0.3829396367073059,0.7622970938682556,-0.25662776827812195,0.976628839969635,0.35365378856658936,0.6906279921531677,0.31975290179252625,0.15945325791835785,0.36281058192253113,0.7449551820755005,-0.23965387046337128,0.9763472676277161,0.3380666971206665,0.6929216980934143,0.2704031765460968,0.15532952547073364,0.37493807077407837,0.7364294528961182,-0.21447734534740448,0.9650852680206299,0.35216036438941956,0.6905624866485596,0.299056738615036,0.16323669254779816,0.5788895487785339,0.7621264457702637,-0.1938859522342682,0.9997727870941162,0.5312249660491943,0.72563236951828,0.19386617839336395,0.9991032481193542,0.24869191646575928,0.7831506133079529,-0.2576650381088257,0.9642174243927002,0.26566818356513977,0.7409362196922302,0.22022542357444763,0.45636025071144104,0.3490281403064728,0.9187703132629395,-0.06688349694013596,0.9507776498794556,0.32182759046554565,0.8715248107910156,0.3659589886665344,0.42241376638412476,0.39275410771369934,0.9533889293670654,-0.03894394263625145,0.9351060390472412,0.36669012904167175,0.8935389518737793,0.3806130886077881,0.5043314695358276,0.24281010031700134,0.9718998670578003,0.004676226060837507,0.9484549164772034,0.25526174902915955,0.9311533570289612,0.40206485986709595,0.5619696974754333
0.37184059619903564,0.5282001495361328,-0.05792921781539917,0.9998515248298645,0.3760654032230377,0.5132313966751099,-0.10089198499917984,0.999851644039154,0.3804945647716522,0.5118791460990906,-0.10085242241621017,0.9998334646224976,0.38540905714035034,0.5103723406791687,-0.10088188201189041,0.9998941421508789,0.37208038568496704,0.5137007236480713,-0.03844113647937775,0.9998099207878113,0.3732941746711731,0.5128001570701599,-0.03846494108438492,0.9997828006744385,0.37506717443466187,0.5116953253746033,-0.03851998969912529,0.999855637550354,0.4210761487483978,0.505508303642273,-0.2086634486913681,0.9998185634613037,0.41135862469673157,0.5065420866012573,0.06648349016904831,0.9998315572738647,0.39819228649139404,0.5378757119178772,-0.09276928752660751,0.9999345541000366,0.39288783073425293,0.5390400886535645,-0.01289342250674963,0.9998010396957397,0.5277595520019531,0.5639068484306335,-0.34172603487968445,0.9999747276306152,0.49028193950653076,0.5552613139152527,0.2563004791736603,0.9995301365852356,0.5849401950836182,0.6848359704017639,-0.35635536909103394,0.9926704168319702,0.4846719801425934,0.6496731638908386,0.445768803358078,0.1420993059873581,0.4246778190135956,0.7371124029159546,-0.2284194529056549,0.9864545464515686,0.3852207362651825,0.6801031231880188,0.40919265151023865,0.14811739325523376,0.38954102993011475,0.7607361674308777,-0.2527695298194885,0.9740807414054871,0.3509214520454407,0.6913581490516663,0.4075421094894409,0.16325996816158295,0.372962087392807,0.742681622505188,-0.23811237514019012,0.9738512635231018,0.3391387462615967,0.692805290222168,0.36357954144477844,0.15937024354934692,0.38602104783058167,0.7347949147224426,-0.21322046220302582,0.9616268277168274,0.3537951409816742,0.6905337572097778,0.38555487990379333,0.16676189005374908,0.5771268606185913,0.7628262042999268,-0.19787435233592987,0.9997656345367432,0.5294858813285828,0.7260175347328186,0.19781151413917542,0.9991054534912109,0.24876028299331665,0.7829809784889221,-0.2606406509876251,0.9629762172698975,0.26432883739471436,0.7461007833480835,0.21977075934410095,0.4563620388507843,0.3480108976364136,0.9189465045928955,-0.07902663201093674,0.9507637619972229,0.32196319103240967,0.8737343549728394,0.3600362241268158,0.42367902398109436,0.3915451467037201,0.9534016847610474,-0.05214770883321762,0.9350259304046631,0.36433035135269165,0.8967665433883667,0.3738759160041809,0.5021288394927979,0.24588677287101746,0.9759363532066345,-0.014154528267681599,0.9490005373954773,0.25223061442375183,0.933547854423523,0.39309707283973694,0.5617649555206299
0.3711569309234619,0.5286964178085327,-0.038432441651821136,0.9998561143875122,0.3756293058395386,0.5135605931282043,-0.08337932825088501,0.9998555183410645,0.38026511669158936,0.5121909379959106,-0.08333349227905273,0.9998372793197632,0.3853040337562561,0.5106266736984253,-0.08334248512983322,0.9998965263366699,0.3711422085762024,0.5140833854675293,-0.021611852571368217,0.9998160600662231,0.37221479415893555,0.5132286548614502,-0.02166513353586197,0.9997893571853638,0.37384524941444397,0.5121593475341797,-0.021731292828917503,0.9998608231544495,0.42089539766311646,0.5058119893074036,-0.19609735906124115,0.9998229146003723,0.41062358021736145,0.5070796012878418,0.07525750249624252,0.9998396635055542,0.3974829316139221,0.5384148955345154,-0.07430970668792725,0.9999358654022217,0.3918475806713104,0.5397322177886963,0.004439821932464838,0.9998070597648621,0.526875913143158,0.5640079975128174,-0.3344171941280365,0.9999749660491943,0.48929575085639954,0.5552428364753723,0.27048230171203613,0.9995539784431458,0.5804604887962341,0.6852741837501526,-0.3475499451160431,0.9921475052833557,0.48360082507133484,0.6350874304771423,0.5146734714508057,0.14400188624858856,0.4278956651687622,0.7383127212524414,-0.21511051058769226,0.9848229885101318,0.38307860493659973,0.6784846782684326,0.5722919702529907,0.1549467146396637,0.39279359579086304,0.7607721090316772,-0.23552003502845764,0.971655011177063,0.3492702543735504,0.6911781430244446,0.5891464948654175,0.1716470867395401,0.37803205847740173,0.7417487502098083,-0.22699938714504242,0.97147536277771,0.33863773941993713,0.6919791102409363,0.5426543951034546,0.1682247817516327,0.3906324505805969,0.7340900301933289,-0.2022145539522171,0.9584436416625977,0.3509601354598999,0.6893936991691589,0.5511372685432434,0.17534643411636353,0.5739895701408386,0.7630349397659302,-0.19861844182014465,0.9997581243515015,0.5298837423324585,0.7261347770690918,0.1985657662153244,0.9991135001182556,0.2487000972032547,0.7831423878669739,-0.2520637810230255,0.9617646932601929,0.2642863988876343,0.7432430982589722,0.2180217206478119,0.45528849959373474,0.3480539917945862,0.9183499813079834,-0.07373232394456863,0.9501283168792725,0.32160186767578125,0.8758296966552734,0.3652620315551758,0.41736096143722534,0.39170682430267334,0.9523011445999146,-0.04660014808177948,0.934221625328064,0.36350783705711365,0.8964802622795105,0.3796713650226593,0.49583590030670166,0.2468179166316986,0.9760069847106934,-0.001129343407228589,0.948976457118988,0.25007298588752747,0.9329473376274109,0.40675872564315796,0.5544243454933167
0.3711910545825958,0.5297647714614868,-0.03563437983393669,0.9998567700386047,0.3755134344100952,0.5144026875495911,-0.08066634088754654,0.9998547434806824,0.3802241384983063,0.5130495429039001,-0.08062703907489777,0.9998366832733154,0.38529592752456665,0.5114393830299377,-0.08063564449548721,0.9998955130577087,0.37077751755714417,0.5149612426757812,-0.01866203173995018,0.9998161792755127,0.3717692494392395,0.5141661167144775,-0.01869838312268257,0.9997894167900085,0.37331852316856384,0.5131605863571167,-0.01874997280538082,0.9998608231544495,0.42084965109825134,0.5064865350723267,-0.1953505575656891,0.9998210072517395,0.41013965010643005,0.5079443454742432,0.07618093490600586,0.9998422265052795,0.397635817527771,0.5396183729171753,-0.0725042000412941,0.9999352693557739,0.3920798897743225,0.5411086678504944,0.006283201742917299,0.9998077750205994,0.5267966389656067,0.5641719102859497,-0.34062400460243225,0.9999743700027466,0.4866604804992676,0.5552440881729126,0.2676934599876404,0.999566376209259,0.5739409923553467,0.6865357160568237,-0.34481188654899597,0.9915554523468018,0.46460941433906555,0.6301307678222656,0.4932640790939331,0.14814020693302155,0.42062246799468994,0.7400559186935425,-0.19772402942180634,0.983672559261322,0.3815525472164154,0.6778307557106018,0.530746340751648,0.1594027429819107,0.38629603385925293,0.7621427774429321,-0.21918384730815887,0.9701213240623474,0.3482501208782196,0.6908743381500244,0.5444467067718506,0.1763700395822525,0.3713253140449524,0.7427062392234802,-0.218997523188591,0.9700602293014526,0.33830249309539795,0.691929817199707,0.49735936522483826,0.1734565943479538,0.3832649290561676,0.7351124286651611,-0.18820463120937347,0.9565413594245911,0.3493315875530243,0.6894594430923462,0.5089178085327148,0.1807674765586853,0.5744487643241882,0.7633727788925171,-0.19781890511512756,0.9997459650039673,0.5304389595985413,0.726800262928009,0.1977842003107071,0.999099850654602,0.24762795865535736,0.7824058532714844,-0.24592824280261993,0.9595659971237183,0.2669174075126648,0.7391649484634399,0.23493331670761108,0.4515182375907898,0.34817832708358765,0.9142052531242371,-0.05782228708267212,0.9472031593322754,0.33572444319725037,0.8723596930503845,0.36543500423431396,0.4096652567386627,0.39182597398757935,0.9486061930656433,-0.03016793169081211,0.9314483404159546,0.3778550624847412,0.8884214758872986,0.377633661031723,0.4862322509288788,0.24784298241138458,0.9732670783996582,0.026046449318528175,0.9468550682067871,0.26416170597076416,0.9226354956626892,0.40856489539146423,0.5456485748291016
0.3712118864059448,0.5306020379066467,-0.020707080140709877,0.9998584985733032,0.37542635202407837,0.5152148008346558,-0.06602627784013748,0.999854326248169,0.380219429731369,0.5138328075408936,-0.06594648957252502,0.9998369812965393,0.3853191137313843,0.512158989906311,-0.06594647467136383,0.9998942017555237,0.3702160120010376,0.5159018635749817,-0.005922362208366394,0.9998174905776978,0.37102964520454407,0.5151534676551819,-0.005974621511995792,0.9997915029525757,0.3723921775817871,0.5142099261283875,-0.0060490514151751995,0.9998619556427002,0.42086169123649597,0.5071914196014404,-0.17363812029361725,0.9998178482055664,0.40924838185310364,0.5088791847229004,0.08944113552570343,0.9998465776443481,0.3983131945133209,0.5405908823013306,-0.05423414334654808,0.9999338388442993,0.3921745717525482,0.5422728657722473,0.02206900715827942,0.9998094439506531,0.5267602801322937,0.5638737082481384,-0.31406930088996887,0.9999729990959167,0.47438377141952515,0.5553721189498901,0.2672620713710785,0.9995867013931274,0.544670820236206,0.6853182911872864,-0.3067615032196045,0.9905392527580261,0.43767333030700684,0.6288955211639404,0.4890771508216858,0.15781989693641663,0.4154437482357025,0.7407949566841125,-0.14541685581207275,0.9807336330413818,0.3745948076248169,0.6775831580162048,0.5290951132774353,0.1653916835784912,0.38173291087150574,0.7624402642250061,-0.16169801354408264,0.9661387801170349,0.34529054164886475,0.6912249326705933,0.5389305949211121,0.18280863761901855,0.36757513880729675,0.7419146299362183,-0.1703551560640335,0.966315507888794,0.3375369906425476,0.6920453906059265,0.4954676032066345,0.18072353303432465,0.3791104853153229,0.7348545789718628,-0.1393628865480423,0.9521768689155579,0.34889593720436096,0.6898288726806641,0.5085957646369934,0.18864183127880096,0.5747825503349304,0.7633525729179382,-0.1947053074836731,0.9997094869613647,0.5315279364585876,0.7266976833343506,0.1946296989917755,0.9990692734718323,0.2476142942905426,0.7793760299682617,-0.23778243362903595,0.9564566612243652,0.26735612750053406,0.7379000782966614,0.20836816728115082,0.4447473883628845,0.34827083349227905,0.9100984930992126,-0.06950964033603668,0.9432111382484436,0.3273462951183319,0.8749079704284668,0.30979880690574646,0.40076056122779846,0.3919069170951843,0.9421482682228088,-0.04405695199966431,0.9285390377044678,0.3670537769794464,0.890606164932251,0.3187267482280731,0.4765496850013733,0.24839428067207336,0.972404956817627,0.009522919543087482,0.9436953067779541,0.2535146474838257,0.9239839911460876,0.3290190100669861,0.5340981483459473
0.37086883187294006,0.531006395816803,-0.06179400160908699,0.999862015247345,0.37503480911254883,0.5161227583885193,-0.10942082107067108,0.9998579025268555,0.3800298273563385,0.5148407220840454,-0.10926878452301025,0.9998407959938049,0.38522589206695557,0.513319194316864,-0.10918772965669632,0.9998956918716431,0.36926716566085815,0.5166707038879395,-0.051901765167713165,0.9998234510421753,0.3698774576187134,0.5158791542053223,-0.05202334001660347,0.9997986555099487,0.37104830145835876,0.5149039030075073,-0.052105776965618134,0.9998665452003479,0.4205930829048157,0.5088611245155334,-0.2168770432472229,0.9998201131820679,0.40753403306007385,0.5097531676292419,0.0363815575838089,0.9998541474342346,0.39839968085289,0.541090726852417,-0.09408291429281235,0.999934732913971,0.39222827553749084,0.5425518751144409,-0.02118810825049877,0.9998171329498291,0.5248915553092957,0.5655277967453003,-0.3227466940879822,0.9999720454216003,0.4649795889854431,0.552619457244873,0.20103387534618378,0.9996169805526733,0.5093892812728882,0.6841270327568054,-0.3184921443462372,0.989233136177063,0.4139249622821808,0.6162322759628296,0.4469738304615021,0.17395633459091187,0.4135455787181854,0.7411801218986511,-0.15232017636299133,0.9764567017555237,0.3633740544319153,0.6708269715309143,0.5180376172065735,0.17800208926200867,0.37921690940856934,0.7611871957778931,-0.16898755729198456,0.9608476161956787,0.3409707248210907,0.6865097284317017,0.5280881524085999,0.19539882242679596,0.3622792959213257,0.7413573265075684,-0.18403884768486023,0.9612480401992798,0.3370759189128876,0.6898399591445923,0.48925071954727173,0.1940910965204239,0.3738415837287903,0.7343491315841675,-0.1494293361902237,0.9463346004486084,0.34799766540527344,0.6866289973258972,0.5039309859275818,0.20221279561519623,0.5750285387039185,0.7620453834533691,-0.18878977000713348,0.9997032284736633,0.5297213196754456,0.7234101891517639,0.18869543075561523,0.999093770980835,0.24862602353096008,0.7762414813041687,-0.23891255259513855,0.9550401568412781,0.27277326583862305,0.7298274636268616,0.19951041042804718,0.44284284114837646,0.34793832898139954,0.9104301333427429,-0.11448446661233902,0.9419113993644714,0.31997916102409363,0.8628330826759338,0.2765747904777527,0.3951030969619751,0.3908546268939972,0.9404172897338867,-0.09423298388719559,0.9272809028625488,0.3578583896160126,0.8807392716407776,0.28246405720710754,0.4707929193973541,0.2447485774755478,0.9662950038909912,-0.06405911594629288,0.9425712823867798,0.24269910156726837,0.9089910984039307,0.2934574484825134,0.5260055661201477
