angle_hip,angle_knee,angle_elbow,angle_shoulder,inclinacion_tronco,dist_hombros,label
177.5999021268774,39.91494965449196,86.36681018377836,93.9852934768867,-148.4555626540351,0.6057436995198496,caminar
177.53379116377323,55.27753035591339,83.72665574570377,93.6134210510364,-148.37665239475777,0.6072404628422025,caminar
177.45505491068948,67.54961389173991,82.04788303794588,94.05994113472674,-147.79335566713357,0.60844613091102,caminar
177.0181697190273,95.93718977025095,81.03130952075779,94.21595270951367,-149.3437741559864,0.6101006154239197,caminar
176.81237849305933,115.89978168682376,80.70501388731321,93.4720348913208,-150.3566585143409,0.6121100807383981,caminar
177.32534319352723,81.89791743708854,76.96174485437783,95.13315007566617,-149.54359794213045,0.6142523693944749,caminar
177.7698888512055,40.55895813267011,81.22684927345095,92.97354240070273,-147.94272264182027,0.6149266894926548,caminar
178.0717357523023,31.085410169360358,73.6400765859978,94.38042691765561,-148.3271807412259,0.6159405442132757,caminar
178.1930774787406,29.513848870320167,71.8653151827649,94.28175588159421,-150.14532143771604,0.6189441152971876,caminar
178.30531315302994,28.338693074178174,73.40135426657353,93.25601353397009,-151.742762195025,0.620141915852431,caminar
178.44713627780382,27.11902752978097,75.16487744947145,92.13300006469038,-152.10132796914823,0.6204534358023,caminar
178.62711572063387,21.12367799938256,74.60365262419575,90.60723200252149,-150.99899827606635,0.6209098713642283,caminar
178.71509663668886,17.698535420391703,74.1626620651708,89.37224432246273,-150.78390333162753,0.6213467801896556,caminar
178.7660542573016,17.64665186892481,69.73693748442663,90.26457908856806,-150.52885832974778,0.6217521555990383,caminar
178.921448289901,14.228212475733068,66.96747046063211,88.7973576245201,-148.86397525178572,0.6224547947124333,caminar
179.03061033982695,13.178939957291792,66.53320931064454,88.77282391789309,-147.39019252744828,0.6233370520785184,caminar
179.0381428655767,14.931471551313757,67.99635688033828,89.26339950800217,-148.74700892682424,0.6246138610416924,caminar
179.07061408431753,16.61965050138678,66.41286241778802,89.8552417174408,-147.6621563282722,0.6266194043289416,caminar
179.09544675367385,19.00554802335513,65.01233283939965,90.48596896467261,-148.40934871696905,0.6311386745695019,caminar
179.13562494448578,19.695093939488626,64.26116343798937,91.61537371123201,-152.33607217013895,0.6356306428572822,caminar
179.20331976053637,18.399438119385966,64.63496933861707,92.05024426077559,-154.54790664877956,0.6400947641844513,caminar
179.2997092348863,16.731216646628358,61.44778648734292,92.64433288732394,-154.5374776501037,0.6409201052037694,caminar
179.3560640804431,18.42667102690846,62.049240065436024,94.43027246414441,-154.62518292998266,0.6422484152115367,caminar
179.4171258448017,22.044543244220005,66.19640305530936,94.67306907639136,-156.78513100538188,0.6403125112207217,caminar
179.41446463732657,28.526216764821996,69.06791916172571,94.68332850493043,-157.05147340359983,0.6401656155183822,caminar
179.20848043363358,33.33929688163811,70.06120199661115,94.55127408279584,-155.2367030189169,0.641082278518827,caminar
178.9000963286042,41.83945588907552,69.20893700195396,94.52361432185342,-152.04707419567757,0.6410416599883643,caminar
178.54591364745482,60.28554430465732,69.11413963384194,94.61872040217435,-151.52558767522703,0.6404669455413694,caminar
178.25147054973843,75.91361673229815,73.97973692185222,94.37660011920624,-151.67102817190042,0.6408661304463683,caminar
178.0486641877105,87.22692478383276,76.99506412734323,93.53343410849011,-152.15565328715303,0.6415520827803034,caminar
177.665864941049,123.39798659195291,89.09464707931693,90.506025437024,-155.5399848839791,0.6435521147622698,caminar
177.3563827917163,132.03054330321848,75.6441653644017,94.28609796245756,-156.8170730771292,0.6472313199804973,caminar
176.9234440436509,133.98545436381193,90.5563255138061,90.53341086127857,-158.05470455243102,0.6496176428871682,caminar
176.9602424370383,118.48261434838136,92.13691627311731,90.24158360571627,-156.778081930154,0.6521692456585294,caminar
177.10309784569245,108.15801279463122,85.94783812298283,91.78614848470986,-163.41330587602877,0.6627031760752521,caminar
177.44244194054073,81.13517928274919,73.31742068504906,94.58719659094407,-166.44077538520597,0.6699244163051573,caminar
177.4753289743655,54.5202083243241,72.2894439387034,94.11234631615471,-168.64097486665028,0.6810142023816628,caminar
177.6648432971164,38.040628655908364,63.53458709757437,94.33732926500866,-171.26321222729396,0.6906571820567318,caminar
177.68815372257797,79.0999088801926,58.01405869364295,95.73345436019069,-173.3664473622852,0.694936308005443,caminar
177.99647998136794,61.955360323893785,52.707212210656046,97.9070006732719,-175.93280427040418,0.6990152083489105,caminar
178.3074803895752,48.534486660263624,50.9076437770802,97.24678310108574,-176.90579689004917,0.7020657142822441,caminar
178.38947801768524,31.763594522393667,68.99174506747107,94.36854990051373,-176.14946588725533,0.7037952882700288,caminar
178.40398872179057,41.12099334786131,79.11494322286623,93.42176695613274,-177.43017109843572,0.701712318574935,caminar
178.0529803818107,44.06457028032316,85.23289597654549,91.98453632382305,-177.2469509093546,0.6989597299030117,caminar
178.3000110313874,27.60450136597239,84.14464266280615,92.1751689079365,-177.05421477670373,0.6960187574458072,caminar
178.3607639126993,19.425177844972534,85.45968722723806,91.20302792222482,-178.6873075279652,0.6979391257753167,caminar
178.16176276539585,14.18840996055204,87.9675784419956,88.28393891968243,178.76103187023938,0.6978034027361888,caminar
178.05597659358264,12.349177683925188,88.8808517402163,85.61657839389017,178.05736354512848,0.6958720793256304,caminar
178.2077948087955,11.987896690289057,89.5494361830005,82.98311708852177,177.6890839893199,0.6953866352267407,caminar
178.1609060678188,9.692220662285203,89.28300656336944,81.14030798645851,176.30044307472468,0.6940261774210669,caminar
178.408198633709,10.164280248850499,88.96418973191857,82.6535043244709,174.93585121937886,0.6874817181578883,caminar
178.78660409465104,7.527855631896242,84.49006227850238,86.9904611060965,169.54942001156178,0.6958411465868243,caminar
178.62387108116158,5.116500699992956,83.88090061764855,85.91981549029167,162.88139378632644,0.7084288882936836,caminar
178.36359167771278,3.5098654284743307,91.28185231225392,75.92640224290591,154.35867373356282,0.7119147207577952,caminar
177.21194611144492,1.8595612903559817,93.06849386552446,80.40042160538877,151.13664656118888,0.7404523361143979,caminar
161.99532971763125,2.3881459954821205,91.71323568467352,165.00135442860048,166.30594130933844,0.6356296033363253,caminar
143.00511931100996,6.155011907446167,79.53664326457158,173.07394979397756,175.25069272191533,0.6077358775725183,caminar
14.764697680166881,8.43283937941169,12.67986028249231,172.9450077095255,-148.73305763701302,0.5810853330909874,caminar
30.43463746349259,11.04412626236564,1.8945173168982643,174.9049674317466,-140.57748453522908,0.679017572068044,caminar
32.08377744023386,4.3910591976343545,1.4716859240039735,173.87926434075092,-136.62942681635403,0.7082149152135825,caminar
28.234384165357987,21.67647527496993,6.510473027445411,176.59779170694299,-118.7242306954487,0.6868703953749322,caminar
24.184357215773304,26.13567012802022,8.140776138897534,177.5013401282813,-113.51719792754032,0.6099954002797061,caminar
20.129867607436125,17.805576211110438,4.163356109899445,177.89807010262592,-109.46590225717222,0.5567723329070116,caminar
18.885524686674042,18.490643339210205,5.675614370305549,178.08845136170638,-112.92362977838172,0.5367718141406919,caminar
179.06717633729568,36.82679122340518,50.210036024169966,86.3447805790992,-151.38538001451082,0.6016164609838823,caminar
179.15397563262871,30.89763592015278,48.05418966908111,85.326204336602,-148.9756529292604,0.6046673877811155,caminar
179.1185080975524,33.078055797999774,47.779161812947386,87.08719120777452,-149.87587521362994,0.610053299179484,caminar
179.14385225761646,32.31245497704938,45.75937384319848,86.865054535061,-148.5460772902835,0.6142962690730114,caminar
179.1374343170348,32.72063441493735,49.945557848666475,87.77964402777704,-148.7408802027063,0.6183856303261733,caminar
179.0836939250019,36.89486802288615,51.12173362685067,88.64941311365965,-148.30891430902756,0.6230772301552797,caminar
179.11009615815868,36.76957604482684,52.41866988717047,87.62421466701393,-148.0834815100829,0.6239635711528398,caminar
179.12849587778163,36.11858685825052,52.655777153303546,88.32149714825748,-149.00660739497894,0.6277641766796123,caminar
179.138358395819,41.4110582078185,50.32672570990071,88.73583102255067,-151.36855721989562,0.6306503418960229,caminar
179.1227141900818,41.91267536832264,44.6815900130738,87.43244679647924,-152.0653522927664,0.63036661900398,caminar
179.02751582060162,42.70439534538595,37.9655410517023,88.48231801944097,-151.47728636071807,0.6328704738430468,caminar
178.82751815193157,53.69226475766312,33.24979255496489,90.00754691524529,-153.00338923992152,0.6358518038944264,caminar
178.73328474156668,51.82556957920208,31.513039212935528,88.55496220152259,-153.91953700620945,0.639494918810735,caminar
178.7161370114913,44.91817583811938,31.41585330689475,93.22472614135133,-154.59646845171332,0.644474748219657,caminar
178.71177076290422,40.09505434932929,31.218782647889228,91.77062507489511,-155.93652942865415,0.6452125472731539,caminar
178.70352482461303,37.598656207490116,30.80036042149452,92.59372731378961,-156.46458058749445,0.6473058765886082,caminar
178.71508657066013,33.6768255772218,30.93208404600256,92.4128689420344,-156.2472413332813,0.6494380512684264,caminar
178.70129295754768,33.83572489667794,30.91736548658119,92.69982424174866,-157.15890792888896,0.6492594710049329,caminar
178.63692589455675,37.12265704715048,30.730488471830558,93.68048276697331,-157.43069931941181,0.650019674537347,caminar
178.6687695512109,37.866361620143486,33.096471784522016,92.80558473966758,-157.2908683361133,0.6508322776624899,caminar
178.72524038962047,37.90206377472179,35.804140324078865,92.73417459156137,-156.9569488925827,0.651340958288411,caminar
178.90140989331266,34.736076860843475,35.6078715786724,92.35029303105057,-156.99349581883544,0.650437579450971,caminar
179.09843693864292,32.93667573670389,39.53791670469459,92.99751268118978,-155.32428271811753,0.6500833277909445,caminar
179.17431535805494,26.10010734465854,52.28995784678838,92.5523959209639,-155.8344321647333,0.6468314684161622,caminar
179.24581474314724,23.283919764008218,64.18389564531047,92.10849879067756,-156.02080874441842,0.6434264035949557,caminar
179.33054516818703,20.608260779814074,82.23239004910762,90.25830549771945,-157.20345535301075,0.6403163005422454,caminar
179.34208410355697,18.634854782512562,88.8424727300778,89.62812720797953,-157.00874760469495,0.6374460596339367,caminar
179.30407857401696,18.49847362475739,90.62805948355086,90.05899289423077,-155.68080542994906,0.6352949391893491,caminar
179.17562560533744,11.601826892532477,89.17757294629057,91.58155664906735,-156.17139959115704,0.6322630463068878,caminar
178.78021987078566,10.13866664556441,88.76448431051813,93.36245047896043,-155.35771843202633,0.6298690726681007,caminar
178.44308588198035,10.05144889880683,92.07674189665065,91.93850712140787,-155.11840040444065,0.6305672706141492,caminar
178.30077926438875,10.797339493713018,84.04855812604829,95.18885872167601,-152.1838086506919,0.6321209606048172,caminar
178.21219789521922,10.022551522494659,81.16660205890435,96.34412410358289,-152.37838754652205,0.6326380076664209,caminar
178.28426911010962,9.678823996172422,79.33009598141925,97.02689952343495,-154.7720980440788,0.6362212363088734,caminar
178.36271955120847,9.14684120939803,77.29762506772025,97.52104005183786,-156.32414857721997,0.6378812253057308,caminar
178.45814165694424,9.11019922737959,71.71913396791462,100.92750602745025,-155.26422502593203,0.639008360544901,caminar
178.56016509896386,9.428711018872804,73.13301767144782,98.37198291331497,-158.77898238491463,0.6392567370180094,caminar
178.6319672292626,8.753401555228887,73.45007154663338,97.2287325437849,-158.8550790968374,0.6400504319239521,caminar
178.73899636992164,9.123911747096692,71.62754356850971,96.62334074297087,-160.907343942832,0.6411927029890595,caminar
178.80135591596118,8.62320950606108,68.79730101920208,94.6821171618786,-161.35463017530893,0.6440347371556681,caminar
178.87275742704452,8.899741204197255,67.52139017107228,93.64065476921519,-161.44564573186096,0.6463231831316345,caminar
178.95845069061082,9.644923256156973,72.21489184293428,90.8135615189971,-165.36607718311637,0.657451219326453,caminar
178.95626914327977,9.41976857089619,69.9619708788967,90.22700472881763,-162.32068084562874,0.6607076997652859,caminar
178.99194998154329,10.347777619238036,69.44109053389444,91.26184564529646,-160.79267104971643,0.6636310982357309,caminar
179.00834589776053,10.277185443699121,69.25117276226426,90.09284989570335,-157.83648108071867,0.6667004240623998,caminar
179.03929862880253,11.029960834215236,69.27368488803637,90.97485104298566,-154.68649267372442,0.6710395329338441,caminar
179.08896951757598,11.559443884409609,69.6087570410548,90.64686107733787,-155.90567718067268,0.6767771313237634,caminar
179.20499659970204,13.849144173824818,65.96274181340505,89.1934588247096,-162.84820461233247,0.6830254552818008,caminar
179.28154807564147,15.98361279693425,66.81096361145079,91.04570080397791,-164.10622228902974,0.6914611583871926,caminar
179.35015525883568,18.143006655406108,66.24068849447083,91.73060872140543,-164.38726193675316,0.6965111743564972,caminar
179.3669094475812,20.10487344651078,68.22184974106499,92.03789024119665,-165.79833790849764,0.6980812313650391,caminar
179.3282609791696,18.476277651215813,69.78891262289882,89.58811853302643,-168.96103052196167,0.7000699955546457,caminar
179.14505345659873,16.26842728404563,77.00794637177643,87.48276727364669,-173.1681344063259,0.7044112708502692,caminar
179.00214710527106,14.666873180763188,85.75012082944731,88.60318511556662,-175.8653554668342,0.7134635734573322,caminar
178.81518991251355,14.197640612823099,88.02106764630899,88.59666014430188,-177.72223158273232,0.7260485816965446,caminar
178.44601168737458,13.394912939270498,98.55876556966476,93.32674032268933,-178.76268042350966,0.7227041066349444,caminar
178.05350099441688,13.375516962551771,88.38874621707467,88.84110591669118,-179.4277873140046,0.7168767664720814,caminar
177.7479492540044,14.752162160577505,86.21224900069029,89.05040588570002,-177.95013178394245,0.7128073183851977,caminar
177.30587616760684,20.25402803665112,86.93528147598887,89.45917454539511,-176.69812561009826,0.7111134591931553,caminar
176.81623825875263,17.23782312217101,88.4085879628427,88.98536751889597,-177.01509855389614,0.706903468229717,caminar
176.67694607669623,25.448232251256726,93.20622170598861,85.68802852515414,-179.18714011587087,0.7082064483642059,caminar
176.54879278105003,32.915593540363844,93.9753613138145,83.88899434323703,178.7593930800523,0.7036864492309184,caminar
176.3686172948696,25.221222975292385,99.35802559939111,78.77494576967325,173.8276371294632,0.6965190634922473,caminar
176.53355192601194,27.109867241491624,100.1878883692475,77.06745746439854,165.26882093417152,0.6914310023241346,caminar
175.50491583440675,16.63968150114172,97.61618276460958,76.87523941009738,166.9240942101925,0.688612022665475,caminar
176.01632722965005,6.8806390073757475,93.2552497899921,78.20582147201297,166.36305526464412,0.6845142652376818,caminar
175.8740720902283,4.794972855749592,93.0753317494085,79.5078474817005,160.0901945884914,0.6883844751852107,caminar
175.66387106358056,2.7512642232718103,93.70038424241528,78.29472976250855,160.8666488834691,0.6912683524295851,caminar
176.05182481934824,2.27043556790643,94.11789718513096,73.26718616745568,146.17991937030175,0.6966275967158752,caminar
176.0773787209091,3.5989628174665387,93.49397567145792,76.03363336760077,143.7558593352471,0.7040063205321415,caminar
175.9078428695194,4.711206476771458,93.07850300359152,77.8197364405982,149.1037785441258,0.7029620951949254,caminar
179.4837849051157,7.083156800697966,93.97571248277795,61.90932119187952,124.4027431971587,0.7019693940049353,caminar
178.60989762778283,8.8134171055219,94.66607223837815,50.980198885193786,127.17505239381343,0.7045465843152882,caminar
171.75613666524032,13.377394321122702,96.45809309096383,29.673014876425654,133.97102553845085,0.7123874794859741,caminar
164.52361419459143,25.064109356698374,95.06837085754351,58.46247718472687,117.55828418374729,0.6975806237043063,caminar
167.88897467694923,28.752510572244482,98.5751217046423,35.14823866035439,73.08257092618327,0.7055842909222518,caminar
163.16866006201602,46.89112536480179,98.35899353946449,44.73313368434311,79.8528608364136,0.7023715010959956,caminar
138.19687305957407,86.97509585546474,103.17885894240457,36.00157679022216,96.18494844827624,0.7014797957981267,caminar
125.9147795855439,103.89272790523913,112.59610780706284,21.529210517431174,110.22585792109813,0.6775842221019254,caminar
178.80548370208118,28.017207235888154,82.45544756975876,90.89612186155702,-151.92794957358723,0.6157399765386968,caminar
178.81641221322337,30.344561986120993,77.69816698453322,91.00118451019519,-150.42320449237843,0.6149249987130451,caminar
178.82324933136914,32.09020081547165,76.42678185844049,90.93559471039912,-150.46314060215468,0.6159819495846894,caminar
178.82287720712173,32.32977921803476,74.74742947513168,90.55059540691988,-149.78145527754953,0.6156258132274784,caminar
178.8036241314753,34.39016340625162,73.64842612351404,90.43449617623577,-150.02946629089152,0.6156549035049285,caminar
178.72579122479965,36.33780733525724,74.88915592923549,89.54833587244188,-148.7781994575799,0.6159530508123159,caminar
178.77721984439304,35.173797364357846,72.40321932818777,90.01806115081372,-148.1080678990629,0.6157569458349208,caminar
178.81685284475512,35.12532112014114,73.36285802357607,90.77495164764291,-148.9623714275877,0.6172611403780184,caminar
178.81298112791126,36.79758752641422,70.54813948271084,90.94762246549861,-151.45914521725035,0.6194788953576852,caminar
178.69216811826112,49.32386121008209,58.945908401485056,91.18483248285304,-152.8646780743401,0.6184073869917615,caminar
178.35119014807648,83.6647162116554,48.297111187590524,91.36131125332444,-154.1451803449881,0.6168034920479094,caminar
177.89140964693317,121.07794033785032,41.4067229341211,90.59247544525114,-154.88789631885533,0.615284500934269,caminar
177.58223171329075,132.20992683199563,53.29423961022184,91.57988765306688,-155.67332535157607,0.6135942866875695,caminar
177.69610182825883,115.31859277397616,63.464479240633146,91.67038128388562,-155.2593494998579,0.6117496090263118,caminar
178.09194070152606,59.73558681899274,64.52723312944931,91.3688004371444,-154.93442222788994,0.6107445087353003,caminar
178.28001510923292,43.04078530027254,74.71474029896031,90.5240127124716,-154.7748476762154,0.6103454889791533,caminar
178.24512389941466,39.59434154781165,56.29728109320152,90.85243726882236,-156.16238405548592,0.6101316968462623,caminar
178.31714863400595,40.48997101201319,66.53198532852959,90.90575562216647,-157.21070941680244,0.6111724493599233,caminar
178.36373179250364,46.35069124984196,72.35924584332962,90.25252871091688,-158.9833110357703,0.6138013271621727,caminar
178.38852352985893,46.91844936484252,76.57566353960553,90.83604236150146,-159.9597304206907,0.6157374289557057,caminar
178.53706586066227,41.94052833180521,65.13899757501108,93.04353734290726,-159.26711298150113,0.6165555615328514,caminar
178.55048275187224,42.24122832261495,62.41220995941726,94.6330239134428,-159.90757377594034,0.6178063991418508,caminar
178.91323625168945,26.96539836117817,56.10045630077005,95.85462827347149,-161.7162058679485,0.6175705534248668,caminar
178.91487392496765,30.018982428115105,53.749915119085266,96.47152225724345,-164.22731510052375,0.6183962266705109,caminar
179.22810601749913,18.193975681060078,49.20771888319199,95.6185724252598,-164.67659800340962,0.618715674903657,caminar
179.18835487535978,18.64810579287122,60.2779556409104,93.8233508059645,-166.75784538128588,0.620728492710578,caminar
179.17378081892966,18.555986362026026,45.798234985038185,95.80426486915114,-168.80653990139754,0.6235628830867396,caminar
179.28267780837268,16.73137348148454,46.945159588507444,93.8244425817692,-170.2324284529992,0.6265273087472157,caminar
179.29047833843296,16.41647126290723,50.185749861915745,94.69225481690313,-170.79630020341972,0.6281841094480833,caminar
179.32991363798524,16.607796216379793,50.89641583269325,94.11107965205848,-170.39690753507662,0.6286362892460591,caminar
179.36368786304206,15.948980942428207,47.79556502851461,92.48213512630885,-169.81604684407625,0.6294679152897243,caminar
179.40389557567252,14.268354543540537,49.22807609695298,89.0418345562958,-168.5737112223042,0.6310226291177209,caminar
179.39794066285077,14.83764879098379,55.801074205679036,88.19440860292828,-168.7098175621202,0.6345223325984117,caminar
179.38834585199987,15.256371300314154,58.30671279620154,88.67705926527255,-168.72053354076039,0.6363152034096912,caminar
179.36537048600314,15.909397366432326,59.059000126242175,88.94956657526166,-168.32085951626908,0.6381565670503274,caminar
179.41398781649946,13.495013092347614,56.7475800033273,89.60291535095355,-168.2411903440078,0.6400450702860461,caminar
179.43541345530753,14.255196332289081,56.567931829246184,89.4511209024366,-168.41058675832716,0.6410586460054744,caminar
179.41331400270005,16.47204771529031,57.09339026308249,91.17726424728203,-168.48950987378223,0.6465673314338798,caminar
179.40245259696871,17.766308483466347,54.13535652214856,91.04637472900289,-170.60763248875634,0.6520286197451415,caminar
179.41724674252904,17.887559579013296,58.924840341541994,88.23417862032153,-170.63121044160047,0.6565766736058937,caminar
179.49705323294245,17.707589606449194,69.03164116434438,86.3248304583664,-164.82186949390166,0.6579180137333789,caminar
179.33779520823316,17.808152646963983,85.18355803783032,88.5886183879467,-153.51251225185814,0.6560397996195861,caminar
178.90593368121546,22.277537264557218,88.19226384561179,91.1313179036875,-170.86004415734055,0.6630635498707506,caminar
178.75818356279115,21.190854627168275,88.61032934833884,87.23217977508298,-172.78106613900383,0.6568193665226902,caminar
178.67063267422213,25.190225583189555,87.98126602173812,86.54668802770664,-175.56977790012127,0.662456624371716,caminar
178.47721236986038,23.480096200750538,86.05142116399605,84.45705940645561,-176.20053243083123,0.668167067145218,caminar
178.49984800118025,28.718256909314242,87.48726354191798,85.44658399897901,-176.5929771923988,0.6715277085211019,caminar
178.33260275039956,23.98450118022342,88.61278179283993,86.11871885597266,-177.97952440556324,0.6742668698398416,caminar
178.0649918760063,24.796855103067426,96.07717600967287,83.17503341711998,-179.91454555516754,0.6757367723883297,caminar
178.4137987421041,22.709113999473736,92.97155250742037,79.93462152139139,179.006552109068,0.6721704162547314,caminar
179.37033639850907,60.9661362751185,96.77194794521309,73.79328649638508,178.26585155153415,0.6757369932046614,caminar
178.02935656268656,159.68194507541472,99.31931516635272,72.57161349069138,177.2560003197465,0.6719956190200264,caminar
173.6880419961537,165.7645197875532,104.44387082320607,95.88499439072316,174.3411149613754,0.6697300111638721,caminar
169.2900187899955,157.56949348645924,91.55886440100618,110.42625461614105,166.4887876525715,0.6679293840618231,caminar
166.47030777395506,145.29078618882005,88.69569948081052,122.9916831667125,154.63757319939236,0.6578616510310875,caminar
155.18737217792028,134.44440962487928,86.49807058925033,134.1109568073081,147.23643357291306,0.6477733729265341,caminar
140.6235892668094,118.4857497134338,82.56772343575074,148.9743114494405,136.08275164366282,0.6295391399983561,caminar
130.1788653699472,70.49809247550476,74.69011606619867,165.95555619900782,122.57612101760968,0.5886125966863586,caminar
127.14927057466235,31.311523392226192,71.05367549380216,166.9557941718223,102.30147312975997,0.571247526407459,caminar
134.69072803246826,8.786556521632546,66.08586842400796,173.83640594917756,111.38287413878471,0.5534898647066371,caminar
109.87023320242812,14.744604362351636,47.75370711371671,164.8447076982169,162.08694589493152,0.57659083487046,caminar
106.20199378437911,8.310774170706118,40.50097657089829,152.8391705524193,171.57402255785905,0.1327045421048153,caminar
131.81775852990177,6.448312578951204,38.48143389183378,156.7675563085264,-161.05149179148378,0.15422569037836056,caminar
153.2084659281161,6.217707143303188,33.072801072490485,151.4905496390523,-149.88510570803186,0.16784893099137288,caminar
119.72726823728803,0.972477203609908,20.384490733558692,167.4720790821254,-143.1567595184291,0.667785517853299,caminar
145.28532279600347,5.145379932582158,39.931636054001245,164.18697404328955,-139.21521547928756,0.5811741562431519,caminar
166.55057044351162,0.7158818572468668,63.0367587839375,166.42469088159586,-145.14173483986403,0.5205983250579898,caminar
117.10215861201068,9.235076595105092,22.014824261925174,157.74848085087234,-141.93721379822122,0.5151492618809411,caminar
139.36492593572726,7.952405052524616,30.093603742235373,153.27787046352864,-140.29192976293183,0.5274064170765785,caminar
111.90593537736811,22.51517811616346,48.35472150004738,147.68485427298913,-138.36383158067176,0.5347802003048308,caminar
116.78228142555032,23.489927204298972,75.65895493032916,143.21582060588784,-133.95596391521465,0.5477138285552046,caminar
124.31435645512738,32.83394052813778,73.78923632107524,141.75047187295402,-137.41122029660667,0.5683838981704675,caminar
178.20082958409463,0.9176366374945841,84.02854273623721,94.8959249768838,170.61063411979663,0.6880508222548714,caminar
176.68339245952473,0.8877947390118136,91.10334531445703,95.43838946708539,169.97542375138633,0.6879500771381601,caminar
177.71076865758755,0.9187286144905735,88.53867648555858,94.16937106149354,170.3843608305275,0.6879033848083704,caminar
177.2408932037432,0.9160594925641338,89.60338240346692,94.06454117410165,170.39630129967657,0.6875077406475348,caminar
177.11171919312682,0.9389606867353617,89.75454903950755,93.88506726587025,170.30632928066555,0.6874757788292152,caminar
177.66295242180524,0.9455745115606982,87.75574691319713,92.58218362741384,170.25124911684958,0.6882974427748275,caminar
177.21053263694037,1.003417123625714,88.35281456556622,93.10147460118151,169.77749052691726,0.690890130340778,caminar
177.26307436483734,0.9922690581982365,88.70233622166388,92.89281274048845,169.61523967325104,0.6924765746190699,caminar
177.2425272515004,0.9658491316898038,86.32971291479237,91.56301297351321,169.60460944698653,0.692636026337919,caminar
177.47999919032745,0.9947111257106835,83.02922403365574,88.91247824156609,169.7960647422482,0.6923779510978981,caminar
3.867693437374301,0.9239629349213262,85.06797330285428,89.40356851065307,169.5478697603526,0.6918947614154358,caminar
170.3227113321987,0.9416560935618181,85.87097148481823,89.97989507511853,169.82147264698978,0.6917053279647748,caminar
177.1078847630569,0.923399677978947,84.31933892807274,89.25504977064833,170.11100480528162,0.6915942813311958,caminar
177.35615774000348,0.934214013891739,82.82894552433572,88.58824926998307,170.53112566803583,0.6903897514938836,caminar
178.01828175157075,0.9424949791855011,84.3313158968039,89.64707876418682,170.79210960471136,0.6904907854456314,caminar
178.05539975271498,0.9611089101870851,85.59839749876778,90.09880960832072,170.90441684894986,0.6904641120715285,caminar
177.894798094534,0.9531623859247483,83.53263405454426,89.2452908082959,171.40881076070357,0.6884153848613288,caminar
2.8398571861247794,0.9059480541245543,85.091251397446,89.28839629096198,171.16627626315028,0.6878885103005007,caminar
1.9784801711142335,1.0317898577471678,86.21715727174382,90.17737428487753,170.22004425452073,0.6915704298161741,caminar
1.816401422572618,1.117795129813786,82.38321989755684,90.04265147037977,169.8122101730289,0.6918461495144207,caminar
2.8913824419212317,1.1304150451419266,73.95806985868504,85.86045524543141,169.771185652245,0.6939781740632779,caminar
1.9073407414439527,1.074950313578889,75.8020603224926,83.71229762666154,169.2651429178054,0.6945308364741803,caminar
